sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-13.704;-7.0115;-3.5788;-2.2957;-8.0449;-5.1166;-11.4513;0.8846;1.419;1.9623;1.9968;0.778;3.3736;31.77;-0.16;-0.58;110.3;52.54;155.55;5.0;37.711;12.931748;77.68445;;880.446106;;20.0;;0 / 0;742007;2018-08-07 23:13:31:968
-0.9525;-5.9892;-0.0808;-8.641;1.2838;-4.456;7.4027;-7.3443;4.3321;-0.5582;-0.5332;1.3788;0.0;3.81;-23.21;18.37;213.15;-6.24;117.63;5.0;54.234;12.931748;77.68445;;880.446106;;20.0;;0 / 0;742508;2018-08-07 23:13:32:469
-10.1175;-6.8894;-3.3202;-2.7139;-8.8981;-3.1031;-7.4086;1.9676;-0.1994;-0.3025;-0.6067;-2.2133;0.0;21.97;1.75;16.7;170.16;64.15;136.26;5.0;44.359;12.931748;77.68445;;880.446106;;20.0;;0 / 0;743007;2018-08-07 23:13:32:968
-6.282;-13.1311;-1.1463;-8.5713;-2.6487;-3.9606;2.4553;-10.4807;2.9094;0.3995;0.8261;4.4723;0.0;12.66;-15.26;30.07;220.4;22.23;114.52;5.0;43.61;12.931748;77.68445;;880.446106;;20.0;;0 / 0;743507;2018-08-07 23:13:33:468
-9.6386;-17.5316;-6.5548;-7.9173;-5.1768;-2.5859;-1.6546;-12.4368;-4.1905;-1.552;-0.7793;-5.2802;0.0;15.7;-15.39;33.55;226.08;31.86;108.09;5.0;54.828;12.931748;77.68445;;880.446106;;20.0;;0 / 0;744008;2018-08-07 23:13:33:969
-19.0024;-17.1007;0.0844;-2.6774;-6.9943;-6.331;-16.4916;-10.0543;6.1931;0.7575;-2.3314;5.1072;0.0;31.08;-3.88;21.24;128.07;47.13;169.06;5.0;40.656;12.931748;77.68445;;880.446106;;20.0;;0 / 0;744507;2018-08-07 23:13:34:468
5.1503;-4.0379;-3.8325;-7.2178;6.6259;-0.4136;12.4741;-10.3771;-3.6231;-0.1107;-0.1785;-1.9012;0.0;-7.37;-9.08;41.87;257.07;-43.95;93.03;5.0;65.805;12.931748;77.68445;;880.446106;;20.0;;0 / 0;745008;2018-08-07 23:13:34:969
-5.9085;-3.0635;4.6525;-8.1852;-1.0656;5.295;2.2998;-2.075;-0.7261;-0.2226;-3.2496;2.7945;0.0;1.86;-31.32;-25.41;147.81;8.13;59.77;5.0;52.927;12.931748;77.68445;;880.446106;;20.0;;0 / 0;745507;2018-08-07 23:13:35:468
-3.7034;2.4958;9.2182;-4.9363;2.5929;8.0673;0.8019;-0.1388;2.1469;0.0224;0.139;1.2158;3.3736;-25.26;-12.13;-25.16;101.96;-14.63;32.01;5.0;47.318;12.931748;77.68445;;880.446106;;20.0;;0 / 0;746008;2018-08-07 23:13:35:969
-1.4601;3.1662;10.2837;-2.8618;2.7001;8.9828;1.8827;0.0793;1.365;-0.3653;-0.0453;0.3444;3.3736;-29.6;4.14;-23.31;78.29;-16.17;17.84;5.0;38.429;12.931564;77.68334;;880.446106;;20.0;;0 / 0;746507;2018-08-07 23:13:36:468
-2.4465;3.2811;8.7897;-2.12;3.28;8.9954;-0.4288;0.0647;-0.2825;-0.3067;0.1177;1.1295;3.3736;-24.74;13.96;-21.64;60.8;-19.55;13.68;5.0;34.805;12.931564;77.68334;;880.446106;;20.0;;0 / 0;747008;2018-08-07 23:13:36:969
-1.7282;1.9356;10.3675;-2.7856;3.1657;8.8538;0.8796;-1.2532;1.6953;-0.2801;0.4724;0.141;3.3736;-18.02;19.11;-20.36;45.81;-19.14;17.21;5.0;34.207;12.931564;77.68334;;880.446106;;20.0;;0 / 0;747507;2018-08-07 23:13:37:468
-7.2181;2.5174;5.1792;-6.64;3.9703;6.0264;-0.6983;-1.4267;-0.3047;-0.5976;0.8144;0.8728;15.1812;1.63;21.85;-21.26;31.7;-24.01;47.27;5.0;34.441;12.931564;77.68334;;880.446106;;20.0;;0 / 0;748008;2018-08-07 23:13:37:969
-6.5884;3.4032;7.9493;-6.1991;2.4169;7.2041;-0.3235;1.3297;0.7643;0.3335;-0.9881;-0.2234;33.7359;7.51;25.61;-3.52;353.07;-14.01;41.71;5.0;33.048;12.931564;77.68334;;880.446106;;20.0;;0 / 0;748507;2018-08-07 23:13:38:468
-4.3858;3.0417;7.0491;-5.008;2.9171;7.9108;0.541;0.1969;-0.6988;0.227;0.4532;0.0579;30.3623;-7.36;34.81;-12.4;19.03;-16.78;31.87;5.0;34.457;12.931564;77.68334;;880.446106;;20.0;;0 / 0;749007;2018-08-07 23:13:38:968
-3.6053;4.1095;-0.4495;-6.2184;3.691;6.6241;2.3812;0.5877;-6.2475;0.0853;0.6844;-0.3309;35.4227;-5.84;27.3;-17.86;30.19;-22.13;42.44;5.0;35.097;12.931564;77.68334;;880.446106;;20.0;;0 / 0;749507;2018-08-07 23:13:39:468
-8.8222;-8.8503;-1.8382;-5.5193;-7.7895;-2.243;-3.5043;-1.2789;0.6314;0.9886;0.5832;-2.5222;20.2415;-32.55;11.58;3.52;332.14;50.27;111.69;5.0;36.711;12.931564;77.68334;;880.446106;;20.0;;0 / 0;750008;2018-08-07 23:13:39:969
-3.4209;-5.6995;-5.0392;-9.2674;0.5555;3.1586;6.2188;-6.7707;-8.4098;1.1878;-1.7007;2.0371;43.8567;-1.06;23.56;-20.71;39.12;1.16;74.5;5.0;54.956;12.931564;77.68334;;880.446106;;20.0;;0 / 0;750507;2018-08-07 23:13:40:468
-8.5876;3.681;5.7802;-7.9002;3.1424;4.8869;-0.9584;0.5976;0.8901;0.5007;-0.3319;-0.0369;52.2906;-0.52;20.21;-23.96;43.04;-18.45;59.1;5.0;53.244;12.931564;77.68334;;880.446106;;20.0;;0 / 0;751008;2018-08-07 23:13:40:969
-10.2563;-1.0428;12.0697;-9.6603;1.5761;0.6042;-1.0885;-2.5463;11.4553;-0.1161;1.4631;-1.1288;59.0378;8.0;25.48;-16.87;31.65;-11.29;83.94;5.0;38.831;12.931564;77.68334;;880.446106;;20.0;;0 / 0;751507;2018-08-07 23:13:41:468
6.7664;-0.4394;-2.3122;-2.8566;9.3766;-0.2994;9.2462;-9.5277;-1.9361;-0.981;0.5608;1.9093;33.7359;9.04;-8.18;-32.22;84.95;-70.51;95.49;5.0;57.849;12.931564;77.68334;;880.446106;;20.0;;0 / 0;752008;2018-08-07 23:13:41:969
-20.3431;-2.9629;10.2813;-9.6804;1.1373;1.0805;-11.9524;-4.8125;9.1527;-3.7934;2.4996;-1.229;62.4114;14.79;27.27;-23.18;40.69;-13.46;82.27;5.0;40.359;12.931564;77.68334;;880.446106;;20.0;;0 / 0;752507;2018-08-07 23:13:42:468
-15.7965;-3.2311;-5.8174;-7.1413;5.953;3.1199;-8.4209;-9.4595;-7.9175;4.3698;3.5318;6.0446;69.1586;0.16;-5.4;-38.57;81.54;-31.53;62.53;5.0;53.605;12.931564;77.68334;;880.446106;;20.0;;0 / 0;753008;2018-08-07 23:13:42:969
-7.606;-0.7674;4.0707;-5.6421;7.7979;1.8787;-1.4246;-7.7573;0.4628;-2.2018;-2.0395;-5.6946;32.0491;-12.57;-19.93;-32.67;111.31;-66.64;76.23;5.0;47.709;12.931564;77.68334;;880.446106;;20.0;;0 / 0;753507;2018-08-07 23:13:43:468
-10.2013;-0.358;6.4721;-9.0657;-0.3361;3.7244;-1.3418;-0.205;3.0758;2.6685;0.1347;-0.2351;6.7472;24.16;-34.05;-3.47;190.32;2.59;67.58;5.0;35.355;12.931564;77.68334;;880.446106;;20.0;;0 / 0;754008;2018-08-07 23:13:43:969
-5.9803;-5.9796;-5.2858;-9.6242;-0.4669;1.8242;3.0102;-5.5392;-7.0677;-0.9022;1.6975;-1.7051;11.8076;25.49;-24.66;19.62;229.5;-1.86;75.14;5.0;35.082;12.931564;77.68334;;880.446106;;20.0;;0 / 0;754507;2018-08-07 23:13:44:468
-11.1542;-4.567;0.6542;-2.3534;-8.1556;-4.9111;-9.1641;3.2814;5.0362;0.6264;0.7227;-0.1989;5.0604;32.25;5.59;33.48;156.31;55.8;154.12;5.0;34.703;12.931564;77.68334;;880.446106;;20.0;;0 / 0;755007;2018-08-07 23:13:44:968
-0.9692;-8.2445;1.3054;-9.6969;1.3928;-0.4479;9.0959;-9.3108;1.8277;0.7564;0.0463;3.6627;5.0604;8.08;-10.29;31.95;250.08;2.22;93.09;5.0;53.845;12.931564;77.68334;;880.446106;;20.0;;0 / 0;755507;2018-08-07 23:13:45:468
-10.4287;-23.4429;4.9039;-1.8151;-9.5768;-1.0774;-6.5779;-14.6968;5.6149;1.8653;-1.2746;-7.105;5.0604;12.47;3.16;32.55;228.23;71.51;116.34;5.0;43.153;12.931564;77.68334;;880.446106;;20.0;;0 / 0;756008;2018-08-07 23:13:45:969
-12.0424;-26.6009;8.1409;0.5228;-9.3483;2.9166;-12.3289;-17.393;4.9861;-5.3007;2.4613;3.6851;13.4944;-12.5;20.58;22.45;32.15;72.41;-10.16;5.0;37.454;12.931564;77.68334;;880.446106;;20.0;;0 / 0;756507;2018-08-07 23:13:46:468
2.5526;-19.4757;-7.9338;-4.1778;-2.5074;-8.5106;7.8541;-16.1904;0.6365;-2.107;0.2455;-5.1694;3.3736;-23.04;18.87;14.55;306.83;13.77;152.33;5.0;73.916;12.931564;77.68334;;880.446106;;20.0;;0 / 0;757008;2018-08-07 23:13:46:969
-9.6985;-9.6499;-18.7293;5.5569;-7.8184;-2.0406;-14.9406;-1.9112;-16.0688;1.0089;-5.2225;-1.5304;10.1208;17.7;10.54;26.7;68.09;52.87;-110.16;5.0;47.269;12.931564;77.68334;;880.446106;;20.0;;0 / 0;757507;2018-08-07 23:13:47:468
16.9466;-27.8004;-6.5691;-6.2029;5.4339;-5.3073;22.8198;-35.0023;-1.3174;-1.3156;-0.4011;7.4732;3.3736;-16.42;-20.77;14.47;221.8;-28.03;128.16;5.0;52.997;12.931564;77.68334;;880.446106;;20.0;;0 / 0;758007;2018-08-07 23:13:47:968
-13.5316;-23.8954;-4.5149;-7.6758;-1.6641;-5.8722;-7.1932;-22.048;1.9057;0.1971;-0.873;-6.3721;3.3736;6.34;-18.78;19.94;209.54;9.77;127.42;5.0;48.431;12.931564;77.68334;;880.446106;;20.0;;0 / 0;758507;2018-08-07 23:13:48:468
-12.6721;-14.1798;-1.4048;-0.3034;-9.4762;-2.5059;-12.5273;-4.3385;0.7991;0.2195;2.1161;4.0089;3.3736;18.49;11.66;15.04;102.45;74.02;-164.22;5.0;40.924;12.931564;77.68334;;880.446106;;20.0;;0 / 0;759007;2018-08-07 23:13:48:968
3.7856;-4.8089;0.8984;-7.3515;1.9517;-6.1901;10.8966;-6.6996;6.9306;0.521;-0.432;0.4019;0.0;-11.46;-16.97;30.94;245.0;-11.48;130.1;5.0;62.549;12.931564;77.68334;;880.446106;;20.0;;0 / 0;759507;2018-08-07 23:13:49:468
-10.4766;-13.1407;-0.2173;0.2328;-8.8052;-4.311;-10.4783;-4.5882;4.1314;-1.5393;-1.6752;-4.0487;0.0;24.47;6.67;19.4;134.25;66.03;171.37;5.0;47.025;12.931564;77.68334;;880.446106;;20.0;;0 / 0;760007;2018-08-07 23:13:49:968
-10.1366;-63.4261;-11.968;-8.716;0.6628;-4.4454;-0.7913;-41.0048;-6.5029;-1.4519;-0.97;11.9153;0.0;3.55;-32.57;25.57;213.8;-3.88;117.02;5.0;61.294;12.931564;77.68334;;880.446106;;20.0;;0 / 0;760507;2018-08-07 23:13:50:468
-10.9938;-1.1936;1.3389;-7.9118;4.8886;-3.1106;-4.0828;-5.83;4.1795;-0.98;-0.0602;-5.0692;0.0;-12.04;-17.85;34.57;253.16;-37.1;116.32;5.0;70.017;12.931564;77.68334;;880.446106;;20.0;;0 / 0;761007;2018-08-07 23:13:50:968
-13.9243;-26.3878;-13.8212;-8.9755;3.0485;-2.5133;-5.9399;-27.7428;-12.8363;-7.9159;1.2746;4.0121;0.0;0.41;-37.99;15.82;203.9;-18.11;105.64;5.0;37.814;12.931564;77.68334;;880.446106;;20.0;;0 / 0;761507;2018-08-07 23:13:51:468
-11.973;2.4504;-4.1151;-7.4868;1.4005;6.1772;-3.997;0.8229;-8.388;-1.0727;-1.7423;0.7034;3.3736;-10.26;-5.93;-35.19;96.87;-7.37;54.18;5.0;67.011;12.931564;77.68334;;880.446106;;20.0;;0 / 0;762007;2018-08-07 23:13:51:968
-3.9093;5.8262;6.1106;-6.9188;4.8364;4.991;1.8608;0.874;1.9528;-0.7563;0.5811;-0.3746;3.3736;-8.72;4.52;-34.95;72.13;-29.55;54.19;5.0;41.062;12.931564;77.68334;;880.446106;;20.0;;0 / 0;762507;2018-08-07 23:13:52:468
-15.4398;-3.2622;-1.0337;-7.418;5.1356;3.843;-8.1751;-8.0462;-5.9051;-2.8804;1.0274;1.9445;3.3736;-4.84;-2.91;-35.22;86.92;-30.97;63.73;5.0;39.203;12.931564;77.68334;;880.446106;;20.0;;0 / 0;763007;2018-08-07 23:13:52:968
-9.993;3.2548;10.3962;-7.5855;2.6286;5.6322;-3.3431;0.816;5.8248;-0.1235;-0.3564;-0.625;21.9283;5.7;31.29;-12.05;10.38;-15.55;53.41;5.0;54.295;12.931564;77.68334;;880.446106;;20.0;;0 / 0;763507;2018-08-07 23:13:53:468
-6.5573;3.3865;7.3699;-7.8052;2.714;5.2804;0.7857;0.8754;2.4126;0.3974;-0.0059;-0.6079;26.9887;-2.58;19.59;-16.78;31.77;-16.35;55.93;5.0;38.131;12.931564;77.68334;;880.446106;;20.0;;0 / 0;764007;2018-08-07 23:13:53:968
-6.4687;1.7776;4.3508;-7.3378;2.3408;6.0702;0.4878;-0.4627;-1.416;-0.4814;0.2753;0.3647;30.3623;-0.87;34.65;-8.66;12.15;-13.81;50.4;5.0;36.739;12.931564;77.68334;;880.446106;;20.0;;0 / 0;764507;2018-08-07 23:13:54:468
-7.515;1.0641;6.9892;-7.3327;2.2127;6.1242;-0.0899;-0.9766;1.135;-0.5017;0.0697;0.3828;38.7963;-7.88;41.94;-8.34;15.85;-13.17;50.14;5.0;34.973;12.931564;77.68334;;880.446106;;20.0;;0 / 0;765007;2018-08-07 23:13:54:968
-8.408;0.9013;8.9836;-8.007;1.8365;5.3559;-0.6516;-0.8792;3.9202;0.2397;-0.2477;-0.1104;43.8567;0.75;31.58;-9.06;12.07;-10.94;56.49;5.0;32.0;12.931564;77.68334;;880.446106;;20.0;;0 / 0;765507;2018-08-07 23:13:55:468
-7.3546;3.025;5.5623;-7.8323;2.2881;5.4397;0.1263;0.8959;0.4085;0.864;-0.1572;-0.675;50.6038;-0.74;27.65;-18.31;23.88;-13.47;55.09;5.0;37.526;12.931564;77.68334;;880.446106;;20.0;;0 / 0;766007;2018-08-07 23:13:55:968
-5.9348;2.7712;2.2535;-7.4675;3.7724;5.1163;1.1482;-0.8468;-2.5987;0.5252;-0.3329;-0.4865;42.1699;-4.68;13.02;-26.76;57.01;-22.7;55.56;5.0;35.866;12.931564;77.68334;;880.446106;;20.0;;0 / 0;766507;2018-08-07 23:13:56:468
-7.5437;-1.2343;-0.993;-7.0391;3.0882;6.0897;-2.6826;-4.0495;-5.8584;-1.0641;0.8261;2.5602;53.9774;-3.23;22.87;-23.94;37.66;-16.07;48.55;5.0;38.461;12.931748;77.68445;;880.446106;;20.0;;0 / 0;767008;2018-08-07 23:13:56:969
-13.0887;0.9324;11.4473;-8.4183;0.5782;4.9968;-4.6002;0.6576;6.8636;1.778;-0.791;-0.8508;33.7359;6.32;34.16;-3.39;359.29;-3.31;59.82;5.0;36.156;12.931748;77.68445;;880.446106;;20.0;;0 / 0;767507;2018-08-07 23:13:57:468
-6.6124;2.7065;2.0907;-7.3775;3.1277;5.6534;0.2918;-0.3897;-3.0201;-0.5432;0.0729;-0.3448;69.1586;2.69;17.61;-32.8;46.1;-19.3;52.18;5.0;48.197;12.931748;77.68445;;880.446106;;20.0;;0 / 0;768008;2018-08-07 23:13:57:969
-12.6697;-7.9165;-0.112;-8.3677;-3.8829;-3.3279;-4.8639;-4.1218;3.3416;-2.2658;2.3164;-1.9587;6.7472;-6.9;37.37;15.94;332.97;23.33;111.69;5.0;37.611;12.931748;77.68445;;880.446106;;20.0;;0 / 0;768507;2018-08-07 23:13:58:468
-13.862;-19.2363;-3.0305;-9.5763;0.1276;2.1091;-4.1915;-20.0643;-5.4799;3.3887;-2.3356;5.0518;18.5547;17.84;31.86;-18.79;23.01;8.51;81.22;5.0;58.283;12.931748;77.68445;;880.446106;;20.0;;0 / 0;769008;2018-08-07 23:13:58:969
-15.3919;-9.3555;-8.6234;-9.4398;2.2837;1.3581;-6.7753;-10.9534;-9.188;-1.045;2.5358;-4.7997;60.7246;16.64;-5.01;-38.08;89.49;-13.47;81.81;5.0;52.286;12.931748;77.68445;;880.446106;;20.0;;0 / 0;769507;2018-08-07 23:13:59:468
-14.6018;-7.5622;8.409;-6.0045;-6.5782;-4.104;-9.0062;-1.1528;12.4495;2.8592;-0.4448;2.9064;5.0604;17.22;30.35;-15.23;43.65;42.78;131.48;5.0;53.559;12.931748;77.68445;;880.446106;;20.0;;0 / 0;770008;2018-08-07 23:13:59:969
-3.3898;-2.2112;-2.42;-5.9666;7.6907;1.1928;4.1555;-9.5253;-4.3852;4.3272;1.0104;3.9482;11.8076;-12.34;-32.95;11.43;195.04;-51.65;78.69;5.0;55.666;12.931748;77.68445;;880.446106;;20.0;;0 / 0;770507;2018-08-07 23:14:00:468
-11.0943;-9.9444;-6.2196;-9.6901;1.1366;-0.9902;-3.1666;-10.6584;-4.9693;0.1247;1.364;-4.4716;11.8076;11.55;-29.86;24.18;223.89;-14.98;93.23;5.0;46.822;12.931748;77.68445;;880.446106;;20.0;;0 / 0;771008;2018-08-07 23:14:00:969
-13.4718;-5.0052;-1.661;-3.5144;-8.7423;-2.7187;-9.9599;3.3599;0.9653;0.3686;0.417;1.0891;5.0604;34.77;8.86;26.71;179.9;63.06;127.72;5.0;36.553;12.931748;77.68445;;880.446106;;20.0;;0 / 0;771507;2018-08-07 23:14:01:468
-2.3531;-5.2374;0.9415;-8.8564;0.3635;-4.1956;6.2522;-5.6194;4.9484;0.2589;-0.0751;1.2435;5.0604;-6.24;-10.69;30.85;251.2;-0.32;115.44;5.0;53.648;12.931748;77.68445;;880.446106;;20.0;;0 / 0;772008;2018-08-07 23:14:01:969
-7.8478;-5.6277;-2.3577;-5.792;-7.675;-1.9281;-2.5696;1.8723;-0.5797;-0.5571;-1.7636;-0.3203;0.0;10.95;-9.1;28.68;228.94;51.5;108.41;5.0;36.215;12.931748;77.68445;;880.446106;;20.0;;0 / 0;772507;2018-08-07 23:14:02:468
-7.9124;-8.7449;-1.6107;-7.5976;-5.7592;-2.2974;-0.4221;-3.0014;0.6059;1.2517;2.2919;2.2555;0.0;2.93;-6.28;33.22;248.12;39.0;105.6;5.0;38.709;12.931748;77.68445;;880.446106;;20.0;;0 / 0;773008;2018-08-07 23:14:02:969
-7.8957;-8.7473;-2.9491;-8.2197;-4.4024;-3.0374;0.3857;-4.7542;-0.1474;-1.0141;-0.9295;-3.1209;3.3736;-2.72;-2.53;32.32;258.81;24.39;110.24;5.0;39.472;12.931748;77.68445;;880.446106;;20.0;;0 / 0;773507;2018-08-07 23:14:03:468
-7.752;-6.4992;-2.882;-5.8808;-7.6705;-1.6585;-1.8308;0.7762;-1.2474;-0.9044;-1.738;-1.5464;0.0;17.43;-7.91;22.92;223.91;49.49;105.87;5.0;34.477;12.931748;77.68445;;880.446106;;20.0;;0 / 0;774008;2018-08-07 23:14:03:969
-2.2238;-4.9453;-1.7951;-8.8916;0.0863;-4.1355;6.3808;-5.0878;1.974;-0.7648;0.1752;1.5333;3.3736;-4.8;-17.17;16.63;225.82;0.87;114.74;5.0;51.566;12.931748;77.68445;;880.446106;;20.0;;0 / 0;774507;2018-08-07 23:14:04:468
-5.1543;-4.6437;-0.7823;-6.0669;-6.9931;-3.2341;0.7879;2.1813;2.3285;-1.0908;-1.0573;-0.7698;0.0;18.69;-8.69;12.02;183.95;45.89;118.71;5.0;36.175;12.931748;77.68445;;880.446106;;20.0;;0 / 0;775007;2018-08-07 23:14:04:968
-7.9603;-8.1919;-3.6147;-7.3306;-4.1763;-4.9991;-0.7718;-4.1698;1.3306;0.3175;2.3611;2.9469;0.0;10.78;-5.97;25.87;224.65;27.04;123.06;5.0;49.088;12.931748;77.68445;;880.446106;;20.0;;0 / 0;775507;2018-08-07 23:14:05:468
-6.8757;-6.0155;-3.8014;-8.0502;-3.8772;-4.0412;0.7712;-2.1224;-0.0217;0.4741;-1.3662;-2.6191;0.0;7.81;-13.02;28.39;233.15;18.96;118.64;5.0;44.857;12.931748;77.68445;;880.446106;;20.0;;0 / 0;776007;2018-08-07 23:14:05:968
-11.4726;-7.0834;-3.5548;-5.6899;-7.5593;-2.5793;-5.7746;0.7032;-1.0918;-0.849;-0.1614;0.6555;0.0;17.44;0.0;28.93;222.5;51.33;114.04;5.0;37.708;12.931748;77.68445;;880.446106;;20.0;;0 / 0;776507;2018-08-07 23:14:06:468
-5.0178;6.6091;-13.6488;-6.7637;3.0197;6.4269;-0.7038;-0.5167;-13.5463;0.3069;-0.0975;1.2275;3.3736;18.73;-30.17;18.72;223.18;-15.88;49.51;5.0;43.791;12.931748;77.68445;;880.446106;;20.0;;0 / 0;777007;2018-08-07 23:14:06:968
-8.7217;1.5142;3.1585;-8.2468;2.8444;4.48;-0.6808;-1.2661;-1.1622;-1.3976;0.8048;0.6086;3.3736;0.19;-39.37;4.63;186.57;-17.01;61.12;5.0;57.977;12.931748;77.68445;;880.446106;;20.0;;0 / 0;777507;2018-08-07 23:14:07:468
-7.9435;3.2309;3.611;-8.6252;3.7471;2.7813;0.5723;-0.489;0.8975;-0.8191;0.7174;0.6438;0.0;-7.07;-27.9;-24.15;139.23;-21.81;71.51;5.0;39.278;12.931748;77.68445;;880.446106;;20.0;;0 / 0;778007;2018-08-07 23:14:07:968
0.5559;-1.129;4.8033;-7.2443;4.0601;5.216;6.9642;-4.2442;-3.5975;0.359;-6.0673;-4.6549;0.0;-14.95;-24.64;-21.43;131.64;-27.61;58.04;5.0;42.9;12.931748;77.68445;;880.446106;;20.0;;0 / 0;778507;2018-08-07 23:14:08:468
-10.3425;-37.7603;32.6048;-6.469;-2.0989;7.0652;3.1396;-35.0899;32.6617;1.2507;-2.0139;-11.2563;18.5547;8.12;30.47;4.81;340.28;-5.18;50.27;5.0;57.956;12.931748;77.68445;;880.446106;;20.0;;0 / 0;779007;2018-08-07 23:14:08:968
5.3706;-70.3908;8.3396;-5.249;4.7197;-6.8076;9.4911;-43.5086;13.5001;-20.1899;-11.9965;-0.6441;3.3736;29.88;5.22;-2.35;75.19;-14.9;156.22;5.0;50.266;12.931748;77.68445;;880.446106;;20.0;;0 / 0;779507;2018-08-07 23:14:09:468
-12.5883;-0.3149;-4.6681;-9.7366;0.1471;-1.1611;-2.9103;-0.6118;-2.2649;0.5551;-0.5226;-1.5731;6.7472;6.5;20.48;-16.8;41.15;-3.82;97.73;5.0;37.156;12.931748;77.68445;;880.446106;;20.0;;0 / 0;780007;2018-08-07 23:14:09:968
-9.8685;-2.8504;3.4099;-9.1458;-3.289;1.3064;-1.1657;0.3117;1.931;-0.8362;-0.791;0.1314;32.0491;-12.37;27.3;4.72;353.74;19.6;81.87;5.0;32.663;12.931748;77.68445;;880.446106;;20.0;;0 / 0;780507;2018-08-07 23:14:10:468
-2.456;-1.6629;3.6278;-4.5375;-0.9838;8.6379;2.051;-0.6828;-4.9531;0.7298;-0.0293;-0.2361;28.6755;-12.62;33.6;5.3;14.9;7.33;28.15;5.0;31.929;12.931748;77.68445;;880.446106;;20.0;;0 / 0;781007;2018-08-07 23:14:10:968
-6.6842;0.4584;6.5679;-7.5565;0.0449;6.2504;1.019;0.4568;0.4642;0.4144;0.8932;-0.3917;45.5435;-10.53;29.42;-12.56;30.42;-0.08;49.72;5.0;31.63;12.931748;77.68445;;880.446106;;20.0;;0 / 0;781507;2018-08-07 23:14:11:468
-7.5174;2.4982;5.0164;-7.9233;2.0782;5.3919;0.3875;0.3506;-0.1962;0.5998;0.1432;-0.6175;47.2303;-7.2;16.92;-21.23;46.92;-12.54;55.43;5.0;31.526;12.931748;77.68445;;880.446106;;20.0;;0 / 0;782007;2018-08-07 23:14:11:968
-6.9906;1.3275;3.7307;-8.2685;1.9769;4.8881;1.0897;-0.6214;-1.0042;0.5135;-0.0261;-0.0689;48.9171;-7.33;9.48;-28.29;69.26;-11.42;59.22;5.0;34.033;12.931748;77.68445;;880.446106;;20.0;;0 / 0;782507;2018-08-07 23:14:12:468
-6.9069;1.2868;4.3029;-8.0462;1.4387;5.4185;0.8622;-0.1424;-0.9258;-0.5709;-0.0581;0.1889;60.7246;-5.69;16.47;-28.06;55.35;-8.9;56.51;5.0;32.82;12.931748;77.68445;;880.446106;;20.0;;0 / 0;783007;2018-08-07 23:14:12:968
-6.835;-0.2647;3.5799;-7.5793;1.0885;6.127;0.942;-1.1829;-2.3702;0.9279;0.9177;0.0919;77.5926;-4.63;21.12;-30.24;49.48;-5.69;50.15;5.0;30.792;12.931748;77.68445;;880.446106;;20.0;;0 / 0;783507;2018-08-07 23:14:13:468
-7.1199;0.5948;8.8423;-7.5037;0.9112;6.2477;0.301;-0.2746;2.7172;-0.6839;-0.5055;0.224;82.6529;-2.77;19.42;-33.45;53.61;-6.67;51.52;5.0;32.029;12.931748;77.68445;;880.446106;;20.0;;0 / 0;784007;2018-08-07 23:14:13:968
-7.1774;0.9061;6.6612;-7.4318;0.3278;6.3899;-0.0163;0.5569;0.5605;-0.2439;-0.0762;0.0259;59.0378;3.67;32.82;-25.04;25.93;-2.02;49.37;5.0;31.474;12.931748;77.68445;;880.446106;;20.0;;0 / 0;784508;2018-08-07 23:14:14:469
-8.6187;-1.4498;4.2551;-7.8687;-0.1398;5.8511;-0.8558;-1.2826;-1.4643;-0.8852;0.0964;0.55;28.6755;7.65;36.59;-18.53;16.12;0.67;53.03;5.0;33.066;12.931748;77.68445;;880.446106;;20.0;;0 / 0;785007;2018-08-07 23:14:14:968
-7.594;-1.3756;5.7347;-8.2438;-0.3669;5.2987;-0.1801;-1.1907;0.7627;-1.3038;-0.3702;1.2861;10.1208;25.78;31.16;10.8;322.52;2.41;57.55;5.0;34.159;12.931748;77.68445;;880.446106;;20.0;;0 / 0;785508;2018-08-07 23:14:15:469
-8.4152;-2.1657;9.1799;-7.2143;-0.4298;6.6286;-1.5783;-1.7089;2.6267;-1.1792;-0.3841;0.925;10.1208;34.47;9.22;16.61;286.44;2.0;47.28;5.0;33.438;12.931748;77.68445;;880.446106;;20.0;;0 / 0;786007;2018-08-07 23:14:15:968
